step, traffic_light                                             , rl_action, final_action, intervened, region      , reason             , regional_queues                                                                                   , remaining_steps                                                               , active_regions
  67, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=1090.0 >= 200, "First_Agent:1090.0,Second_Agent:34.0,Third_Agent:1090.0,Fourth_Agent:1090.0,Fifth_Agent:1090.0"  , "First_Agent:2,Second_Agent:8,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
  67, cluster_1016191801_1016199119                             ,         1,            0, True      , Fourth_Agent, queue=1090.0 >= 200, "First_Agent:1090.0,Second_Agent:34.0,Third_Agent:1090.0,Fourth_Agent:1090.0,Fifth_Agent:1090.0"  , "First_Agent:2,Second_Agent:8,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
  67, cluster_1016192514_4084049672_5921362888                  ,         1,            0, True      , Third_Agent , queue=1090.0 >= 200, "First_Agent:1090.0,Second_Agent:34.0,Third_Agent:1090.0,Fourth_Agent:1090.0,Fifth_Agent:1090.0"  , "First_Agent:2,Second_Agent:8,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
  68, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=19.0 >= 200  , "First_Agent:887.0,Second_Agent:19.0,Third_Agent:887.0,Fourth_Agent:887.0,Fifth_Agent:887.0"      , "First_Agent:2,Second_Agent:7,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Second_Agent
  68, 5237321225                                                ,         1,            0, True      , First_Agent , queue=887.0 >= 200 , "First_Agent:887.0,Second_Agent:19.0,Third_Agent:887.0,Fourth_Agent:887.0,Fifth_Agent:887.0"      , "First_Agent:2,Second_Agent:7,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
  68, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=887.0 >= 200 , "First_Agent:887.0,Second_Agent:19.0,Third_Agent:887.0,Fourth_Agent:887.0,Fifth_Agent:887.0"      , "First_Agent:2,Second_Agent:7,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fifth_Agent
  68, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=887.0 >= 200 , "First_Agent:887.0,Second_Agent:19.0,Third_Agent:887.0,Fourth_Agent:887.0,Fifth_Agent:887.0"      , "First_Agent:2,Second_Agent:7,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fifth_Agent
  68, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=19.0 >= 200  , "First_Agent:887.0,Second_Agent:19.0,Third_Agent:887.0,Fourth_Agent:887.0,Fifth_Agent:887.0"      , "First_Agent:2,Second_Agent:7,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Second_Agent
  68, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=19.0 >= 200  , "First_Agent:887.0,Second_Agent:19.0,Third_Agent:887.0,Fourth_Agent:887.0,Fifth_Agent:887.0"      , "First_Agent:2,Second_Agent:7,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Second_Agent
  68, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=887.0 >= 200 , "First_Agent:887.0,Second_Agent:19.0,Third_Agent:887.0,Fourth_Agent:887.0,Fifth_Agent:887.0"      , "First_Agent:2,Second_Agent:7,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
  68, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=887.0 >= 200 , "First_Agent:887.0,Second_Agent:19.0,Third_Agent:887.0,Fourth_Agent:887.0,Fifth_Agent:887.0"      , "First_Agent:2,Second_Agent:7,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
  68, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=887.0 >= 200 , "First_Agent:887.0,Second_Agent:19.0,Third_Agent:887.0,Fourth_Agent:887.0,Fifth_Agent:887.0"      , "First_Agent:2,Second_Agent:7,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
  68, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=887.0 >= 200 , "First_Agent:887.0,Second_Agent:19.0,Third_Agent:887.0,Fourth_Agent:887.0,Fifth_Agent:887.0"      , "First_Agent:2,Second_Agent:7,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
  68, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=887.0 >= 200 , "First_Agent:887.0,Second_Agent:19.0,Third_Agent:887.0,Fourth_Agent:887.0,Fifth_Agent:887.0"      , "First_Agent:2,Second_Agent:7,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
  68, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=887.0 >= 200 , "First_Agent:887.0,Second_Agent:19.0,Third_Agent:887.0,Fourth_Agent:887.0,Fifth_Agent:887.0"      , "First_Agent:2,Second_Agent:7,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
  68, cluster_1016191801_1016199119                             ,         0,            0, True      , Fourth_Agent, queue=887.0 >= 200 , "First_Agent:887.0,Second_Agent:19.0,Third_Agent:887.0,Fourth_Agent:887.0,Fifth_Agent:887.0"      , "First_Agent:2,Second_Agent:7,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
  68, cluster_1016192514_4084049672_5921362888                  ,         1,            0, True      , Third_Agent , queue=887.0 >= 200 , "First_Agent:887.0,Second_Agent:19.0,Third_Agent:887.0,Fourth_Agent:887.0,Fifth_Agent:887.0"      , "First_Agent:2,Second_Agent:7,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
  69, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=8.0 >= 200   , "First_Agent:1318.0,Second_Agent:8.0,Third_Agent:1318.0,Fourth_Agent:1318.0,Fifth_Agent:1318.0"   , "First_Agent:2,Second_Agent:6,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Second_Agent
  69, 5237321225                                                ,         1,            0, True      , First_Agent , queue=1318.0 >= 200, "First_Agent:1318.0,Second_Agent:8.0,Third_Agent:1318.0,Fourth_Agent:1318.0,Fifth_Agent:1318.0"   , "First_Agent:2,Second_Agent:6,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
  69, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=1318.0 >= 200, "First_Agent:1318.0,Second_Agent:8.0,Third_Agent:1318.0,Fourth_Agent:1318.0,Fifth_Agent:1318.0"   , "First_Agent:2,Second_Agent:6,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fifth_Agent
  69, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=1318.0 >= 200, "First_Agent:1318.0,Second_Agent:8.0,Third_Agent:1318.0,Fourth_Agent:1318.0,Fifth_Agent:1318.0"   , "First_Agent:2,Second_Agent:6,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fifth_Agent
  69, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=8.0 >= 200   , "First_Agent:1318.0,Second_Agent:8.0,Third_Agent:1318.0,Fourth_Agent:1318.0,Fifth_Agent:1318.0"   , "First_Agent:2,Second_Agent:6,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Second_Agent
  69, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=8.0 >= 200   , "First_Agent:1318.0,Second_Agent:8.0,Third_Agent:1318.0,Fourth_Agent:1318.0,Fifth_Agent:1318.0"   , "First_Agent:2,Second_Agent:6,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Second_Agent
  69, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=1318.0 >= 200, "First_Agent:1318.0,Second_Agent:8.0,Third_Agent:1318.0,Fourth_Agent:1318.0,Fifth_Agent:1318.0"   , "First_Agent:2,Second_Agent:6,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
  69, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=1318.0 >= 200, "First_Agent:1318.0,Second_Agent:8.0,Third_Agent:1318.0,Fourth_Agent:1318.0,Fifth_Agent:1318.0"   , "First_Agent:2,Second_Agent:6,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
  69, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=1318.0 >= 200, "First_Agent:1318.0,Second_Agent:8.0,Third_Agent:1318.0,Fourth_Agent:1318.0,Fifth_Agent:1318.0"   , "First_Agent:2,Second_Agent:6,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
  69, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=1318.0 >= 200, "First_Agent:1318.0,Second_Agent:8.0,Third_Agent:1318.0,Fourth_Agent:1318.0,Fifth_Agent:1318.0"   , "First_Agent:2,Second_Agent:6,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
  69, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=1318.0 >= 200, "First_Agent:1318.0,Second_Agent:8.0,Third_Agent:1318.0,Fourth_Agent:1318.0,Fifth_Agent:1318.0"   , "First_Agent:2,Second_Agent:6,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
  69, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=1318.0 >= 200, "First_Agent:1318.0,Second_Agent:8.0,Third_Agent:1318.0,Fourth_Agent:1318.0,Fifth_Agent:1318.0"   , "First_Agent:2,Second_Agent:6,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
  69, cluster_1016191801_1016199119                             ,         0,            0, True      , Fourth_Agent, queue=1318.0 >= 200, "First_Agent:1318.0,Second_Agent:8.0,Third_Agent:1318.0,Fourth_Agent:1318.0,Fifth_Agent:1318.0"   , "First_Agent:2,Second_Agent:6,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
  69, cluster_1016192514_4084049672_5921362888                  ,         0,            0, True      , Third_Agent , queue=1318.0 >= 200, "First_Agent:1318.0,Second_Agent:8.0,Third_Agent:1318.0,Fourth_Agent:1318.0,Fifth_Agent:1318.0"   , "First_Agent:2,Second_Agent:6,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
  70, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=18.0 >= 200  , "First_Agent:1425.0,Second_Agent:18.0,Third_Agent:1425.0,Fourth_Agent:1425.0,Fifth_Agent:1425.0"  , "First_Agent:2,Second_Agent:5,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Second_Agent
  70, 5237321225                                                ,         1,            0, True      , First_Agent , queue=1425.0 >= 200, "First_Agent:1425.0,Second_Agent:18.0,Third_Agent:1425.0,Fourth_Agent:1425.0,Fifth_Agent:1425.0"  , "First_Agent:2,Second_Agent:5,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
  70, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=1425.0 >= 200, "First_Agent:1425.0,Second_Agent:18.0,Third_Agent:1425.0,Fourth_Agent:1425.0,Fifth_Agent:1425.0"  , "First_Agent:2,Second_Agent:5,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fifth_Agent
  70, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=1425.0 >= 200, "First_Agent:1425.0,Second_Agent:18.0,Third_Agent:1425.0,Fourth_Agent:1425.0,Fifth_Agent:1425.0"  , "First_Agent:2,Second_Agent:5,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fifth_Agent
  70, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=18.0 >= 200  , "First_Agent:1425.0,Second_Agent:18.0,Third_Agent:1425.0,Fourth_Agent:1425.0,Fifth_Agent:1425.0"  , "First_Agent:2,Second_Agent:5,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Second_Agent
  70, cluster_1016184655_1016193545_1016201012_9372174241       ,         0,            0, True      , Second_Agent, queue=18.0 >= 200  , "First_Agent:1425.0,Second_Agent:18.0,Third_Agent:1425.0,Fourth_Agent:1425.0,Fifth_Agent:1425.0"  , "First_Agent:2,Second_Agent:5,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Second_Agent
  70, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=1425.0 >= 200, "First_Agent:1425.0,Second_Agent:18.0,Third_Agent:1425.0,Fourth_Agent:1425.0,Fifth_Agent:1425.0"  , "First_Agent:2,Second_Agent:5,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
  70, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=1425.0 >= 200, "First_Agent:1425.0,Second_Agent:18.0,Third_Agent:1425.0,Fourth_Agent:1425.0,Fifth_Agent:1425.0"  , "First_Agent:2,Second_Agent:5,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
  70, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=1425.0 >= 200, "First_Agent:1425.0,Second_Agent:18.0,Third_Agent:1425.0,Fourth_Agent:1425.0,Fifth_Agent:1425.0"  , "First_Agent:2,Second_Agent:5,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
  70, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=1425.0 >= 200, "First_Agent:1425.0,Second_Agent:18.0,Third_Agent:1425.0,Fourth_Agent:1425.0,Fifth_Agent:1425.0"  , "First_Agent:2,Second_Agent:5,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
  70, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=1425.0 >= 200, "First_Agent:1425.0,Second_Agent:18.0,Third_Agent:1425.0,Fourth_Agent:1425.0,Fifth_Agent:1425.0"  , "First_Agent:2,Second_Agent:5,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
  70, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=1425.0 >= 200, "First_Agent:1425.0,Second_Agent:18.0,Third_Agent:1425.0,Fourth_Agent:1425.0,Fifth_Agent:1425.0"  , "First_Agent:2,Second_Agent:5,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
  70, cluster_1016191801_1016199119                             ,         0,            0, True      , Fourth_Agent, queue=1425.0 >= 200, "First_Agent:1425.0,Second_Agent:18.0,Third_Agent:1425.0,Fourth_Agent:1425.0,Fifth_Agent:1425.0"  , "First_Agent:2,Second_Agent:5,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
  70, cluster_1016192514_4084049672_5921362888                  ,         1,            0, True      , Third_Agent , queue=1425.0 >= 200, "First_Agent:1425.0,Second_Agent:18.0,Third_Agent:1425.0,Fourth_Agent:1425.0,Fifth_Agent:1425.0"  , "First_Agent:2,Second_Agent:5,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
  71, 1016184376                                                ,         1,            0, True      , Second_Agent, queue=28.0 >= 200  , "First_Agent:1783.0,Second_Agent:28.0,Third_Agent:1783.0,Fourth_Agent:1783.0,Fifth_Agent:1783.0"  , "First_Agent:2,Second_Agent:4,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Second_Agent
  71, 5237321225                                                ,         1,            0, True      , First_Agent , queue=1783.0 >= 200, "First_Agent:1783.0,Second_Agent:28.0,Third_Agent:1783.0,Fourth_Agent:1783.0,Fifth_Agent:1783.0"  , "First_Agent:2,Second_Agent:4,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
  71, GS_cluster_1016191643_1016191860_1016192269_1016198634    ,         1,            0, True      , Fifth_Agent , queue=1783.0 >= 200, "First_Agent:1783.0,Second_Agent:28.0,Third_Agent:1783.0,Fourth_Agent:1783.0,Fifth_Agent:1783.0"  , "First_Agent:2,Second_Agent:4,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fifth_Agent
  71, cluster_1016183180_1016185346_1016193503_1016194749       ,         1,            0, True      , Fifth_Agent , queue=1783.0 >= 200, "First_Agent:1783.0,Second_Agent:28.0,Third_Agent:1783.0,Fourth_Agent:1783.0,Fifth_Agent:1783.0"  , "First_Agent:2,Second_Agent:4,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fifth_Agent
  71, cluster_1016184252_1016191971                             ,         1,            0, True      , Second_Agent, queue=28.0 >= 200  , "First_Agent:1783.0,Second_Agent:28.0,Third_Agent:1783.0,Fourth_Agent:1783.0,Fifth_Agent:1783.0"  , "First_Agent:2,Second_Agent:4,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Second_Agent
  71, cluster_1016184655_1016193545_1016201012_9372174241       ,         1,            0, True      , Second_Agent, queue=28.0 >= 200  , "First_Agent:1783.0,Second_Agent:28.0,Third_Agent:1783.0,Fourth_Agent:1783.0,Fifth_Agent:1783.0"  , "First_Agent:2,Second_Agent:4,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Second_Agent
  71, cluster_1016184997_1016188102_1016195714_5921483463       ,         1,            0, True      , Fourth_Agent, queue=1783.0 >= 200, "First_Agent:1783.0,Second_Agent:28.0,Third_Agent:1783.0,Fourth_Agent:1783.0,Fifth_Agent:1783.0"  , "First_Agent:2,Second_Agent:4,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
  71, cluster_1016185040_1016195865_9372174234_9372174235       ,         1,            0, True      , First_Agent , queue=1783.0 >= 200, "First_Agent:1783.0,Second_Agent:28.0,Third_Agent:1783.0,Fourth_Agent:1783.0,Fifth_Agent:1783.0"  , "First_Agent:2,Second_Agent:4,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
  71, cluster_1016185522_1016193644_5237321232_5921362889_#1more,         1,            0, True      , Third_Agent , queue=1783.0 >= 200, "First_Agent:1783.0,Second_Agent:28.0,Third_Agent:1783.0,Fourth_Agent:1783.0,Fifth_Agent:1783.0"  , "First_Agent:2,Second_Agent:4,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
  71, cluster_1016189230_1016195084_5921362584_9371895544       ,         1,            0, True      , Third_Agent , queue=1783.0 >= 200, "First_Agent:1783.0,Second_Agent:28.0,Third_Agent:1783.0,Fourth_Agent:1783.0,Fifth_Agent:1783.0"  , "First_Agent:2,Second_Agent:4,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Third_Agent
  71, cluster_1016191445_1016199645                             ,         1,            0, True      , First_Agent , queue=1783.0 >= 200, "First_Agent:1783.0,Second_Agent:28.0,Third_Agent:1783.0,Fourth_Agent:1783.0,Fifth_Agent:1783.0"  , "First_Agent:2,Second_Agent:4,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , First_Agent
  71, cluster_1016191702_1016195035                             ,         1,            0, True      , Fourth_Agent, queue=1783.0 >= 200, "First_Agent:1783.0,Second_Agent:28.0,Third_Agent:1783.0,Fourth_Agent:1783.0,Fifth_Agent:1783.0"  , "First_Agent:2,Second_Agent:4,Third_Agent:2,Fourth_Agent:2,Fifth_Agent:2"     , Fourth_Agent
